종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
005930,삼성전자,15.688270366610475,12.41102485061103,0.0,0.0,0.0,43376630000000.0,26.405921794911997,278.85760892113245,212.24459649244088,79.11021776514994,0.0,-15.991883310051453,39.45786313081893,16.349519278835125,0.0,0.0,5.88197657265253,0.9227803876184172,0.0,5.2645366841464,4.669802589242179,-0.42379880455552355,62181346000000.0,12750918000000.0,55300,327355977086600.0
000660,SK하이닉스,3.541870442506244,2.1581172323745514,35.02309690237689,15.26037139707865,5.023734262319065,6809417000000.0,64.11853764816865,144.79828757707233,65.85781701150833,60.931568994586314,3.776417170444473,-45.13110035663809,-76.68859011491872,1.76791332284458,2.8485415016061264,0.4295842733087394,24.356931096874696,0.8626909432218166,1.223627492763141,3.6940641098684166,9.758223850147523,0.15045371631829138,14780517000000.0,-4229744000000.0,75000,54600177375000.0
207940,삼성바이오로직스,8.882614329806371,4.8127716274022765,48.92714431918066,0.0,26.590393730616686,0.0,84.5633871183873,154.43243771545642,97.6156172549458,54.18192717489275,91.4082867884083,0.0,102.7636092085509,80.00982832887755,1.263267633833298,0.18099662893899762,70.08710410192141,6.22556715230358,18.6364369350881,58.689027017600246,0.0,0.08855648185383527,953047810086.0,-3791892370.0,1208302,55933448675202.0
373220,LG에너지솔루션,3.7867097813405826,2.036128721969731,0.0,0.0,0.0,0.0,85.97595232964235,164.3022762145276,103.17797681994017,53.77039275634412,0.0,0.0,-16.13583863516112,135.56260983144966,0.0,0.0,130.6791515030276,4.948440212138025,0.0,-175.76020986293716,0.0,-0.5563547200227053,-579807000000.0,-6789733000000.0,435500,101907000000000.0
005380,현대차,0.0,0.0,19.868478045312436,6.889734674777053,0.0,9819769000000.0,181.35553667083826,129.84085908608373,110.58992269999037,35.54221864025068,21.185933488696847,47.02566227111481,0.0,10.02321239103581,9.973086614882876,0.5573088406414106,0.0,0.3401495916703985,0.2169294702669207,2.909336394314611,10.119898611260611,0.11072878464742394,10627311000000.0,6612342000000.0,151000,30918422666000.0
035420,NAVER,2.870665427514638,1.9858386630223754,184.12832216381693,15.871677836183068,8.189462947179669,1304664410543.0,44.556830369370886,117.49682701830208,117.3389649991003,69.1769456652311,20.57144833640746,-1.5702831647887445,-95.91457945411946,-2.4016516012220035,950.0961205884736,0.24248704412372596,41.357929281949964,1.1872477774328907,3.3869922942660633,19.156134775051147,24.4127859130348,0.44648732580965106,1453390444990.0,752656899076.0,177500,27841343245000.0
000270,기아,13.748226784780785,7.338088709054345,20.821651083909458,8.356285974511104,6.248887103389295,7233120000000.0,87.35432794396554,134.55517406293995,98.68199386684498,53.37480115746687,23.89936664899096,42.78661227454925,13.626525661873773,12.69034842364449,9.507984720708054,1.17430329395362,4.280198466659863,0.5884513920351078,0.26746476998257457,2.4805560267844227,3.2312788646393256,0.24450933453387838,9333186000000.0,7838584000000.0,59300,23151490781400.0
034020,두산에너빌리티,-4.4954049217625585,-1.9659616281077035,16.573942762234992,0.0,-2.9385134478322925,0.0,128.66188523168276,100.48934067904922,69.97827221574707,43.732692879129765,40.307634591231,0.0,-170.16646449463755,14.449966716067555,6.271205798130166,0.6690327143331506,-21.76904904616664,0.9786069022422804,0.6396864336868141,15.781464145914553,0.0,0.11088509913420351,625077721382.0,276373625797.0,15400,9864641648400.0
012450,한화에어로스페이스,3.8745244895173845,1.0030014241488758,0.0,0.0,0.0,377215126599.0,286.29301975370754,103.8568206060721,79.50154338069513,25.887084385774806,0.0,36.13289833169068,-49.61991685248021,-0.19775803610747916,0.0,0.0,25.42829249493098,0.985225419982212,0.0,2.5360772775716827,17.2587813811395,-0.3424294409962553,1524327091276.0,1327587746793.0,74972,3865811299772.0
068270,셀트리온,12.693970597169994,9.209067416179462,45.215061709584965,28.336575723676848,23.755427252248076,647198174586.0,37.842085669477065,226.39653722815268,178.7685772426714,72.54678388992441,20.62776022503643,-13.031670586873895,-8.931695536205234,5.526145117480796,3.70561980104814,0.38766162015915623,62.85287749895361,7.978525789192445,14.930969590208525,39491.12438988479,50.66377789687958,0.17528144077933935,863531984.0,-110305272237.0,147652,34101848994788.0
329180,HD현대중공업,0.0,-2.161311430014203,1.8004687226516738,0.0,-3.892160537707856,0.0,0.0,88.1929259506627,73.01284584085398,0.0,8.833836954923841,0.0,-56.760927107536496,0.0,6.56832049689667,0.555298634029887,-34.583145647619205,0.0,1.3460315475946667,0.0,0.0,0.009997978223020098,0.0,-484478175000.0,116000,12175502100000.0
028260,삼성물산,7.961917483082205,4.314839896489656,13.991933460311005,0.0,5.896337994633955,0.0,84.52405359372969,123.75764787193665,98.72447603522077,54.19347670530369,25.26897564050162,0.0,39.13832896135902,-4.16258181969655,10.504697720344808,0.7317829982637423,7.580614518328259,0.6035622726598455,0.4469786540709269,7.368306842331034,0.0,0.10239059019093165,2618286420045.0,1512635048043.0,113500,19292337744000.0
012330,현대모비스,6.578682314724181,4.489067368714158,11.534543605338952,3.9042106127671263,4.791796632443006,2026531000000.0,46.54897720121694,223.5913288144041,177.69477970437873,68.23657313056266,24.46900382963156,-0.6656987459512027,5.281327963820978,6.929674897024602,9.85469092867018,0.9368234324304978,7.314072480022064,0.48116959272931986,0.350475478792138,8.445384994257362,4.999295787481168,0.10805830731872887,2154062000000.0,1019667000000.0,200500,18191882891500.0
