종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
005930,삼성전자,9.56985753432632,6.98184511490266,0.0,0.0,0.0,35993876000000.0,37.06774322305691,262.17483038773787,219.79215720005323,72.95662542372585,0.0,29.62120508522802,21.47751044040248,4.970927446894191,0.0,0.0,18.157138824648687,1.737612317828732,0.0,7.344350415593399,10.656334835459232,-0.38200595322940917,65287009000000.0,27694975000000.0,81000,479490671682000.0
000660,SK하이닉스,9.16778421323723,6.68632341711218,33.88867506375622,15.713348959878834,14.918030227691686,5012624000000.0,37.11248531254551,182.65316852505853,115.01566295870094,72.93281846073445,18.19026182060339,84.34328891183699,136.87054459806936,8.288603096945208,5.19862529940593,0.4482041740806136,18.127724151455563,1.6619106329763356,2.704299368506707,7.005382506016653,17.747607491106454,0.1518904561763714,12314571000000.0,2245909000000.0,118500,86268280252500.0
207940,삼성바이오로직스,5.239968725012255,3.7510469204683665,35.72152912603588,0.0,20.688494544859214,0.0,39.6934998711767,297.19065253453164,187.57600998020771,71.58529215190295,66.01915450497772,0.0,18.762903778739652,5.611023592982583,1.8031715582072088,0.18131077214607894,230.79355123594402,12.0935099041086,47.74771125733513,275.20125952652467,0.0,0.06476698028080215,202090026541.0,62425221485.0,1201432,55615429841832.0
373220,LG에너지솔루션,0.0,0.0,0.0,0.0,0.0,0.0,163.5919028789602,131.88280775187116,87.71039189157216,37.937432412679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06203152725218567,395360000000.0,135047000000.0,0,0.0
005380,현대차,0.0,0.0,17.77124647327201,2.3026213845067445,0.0,2394671000000.0,174.22262515134403,140.74507453204134,121.68381659538232,36.466721133899796,-1.6537873971754806,-33.58292388999599,0.0,-0.03245433810553353,9.17593451549154,0.49677800979756725,0.0,0.5149723807805953,0.37802305720494456,-95.9317216933825,37.01150432439362,0.08828364454614107,-409807000000.0,-5097649000000.0,192000,39313491072000.0
035420,NAVER,10.236020133228521,4.966410744832976,177.08693387969294,0.0,15.930877336679346,0.0,106.10498525274036,133.27844296601234,133.22352538768328,48.518962254781464,21.75973558041061,0.0,112.94156411456349,26.925367050110705,1220.763247490869,0.3117474725260914,54.29533815587839,5.557681745040219,8.649723721148245,31.70191355198515,0.0,0.5520640405438934,1447212217640.0,687809036678.0,292500,45879396615000.0
000270,기아,4.976586789792154,2.4592066551736114,16.808943792952203,3.4925190088929003,2.5141674323946472,2066457000000.0,102.3655384683734,123.67944981770191,90.05494893279038,49.415528333955166,1.7578814032459245,2.82517614744636,-18.56252316387459,3.15249378686788,8.340631232856012,0.9781395715683551,16.376725414144403,0.8150019535608446,0.411738296855116,4.491563089557764,13.969397899496578,0.16441493080154826,5423896000000.0,3761998000000.0,62400,24361771075200.0
034020,두산에너빌리티,-8.760360231783158,-2.4349765915688835,15.156414113256089,0.0,-4.083979728055539,0.0,259.77184594365065,76.10083187881187,61.115067013892556,27.79539342154709,-2.097592732596426,0.0,178.36131128551733,18.716600129150525,7.7825376377836175,0.5962264148476131,-13.406872697595508,1.1744903441259509,0.5475339631360133,28.271821367195596,0.0,0.09036654448692442,295223700800.0,32268713775.0,13030,8346511732380.0
012450,한화에어로스페이스,5.5101968375984915,1.7405490740983471,0.0,0.0,0.0,0.0,216.57807984833335,131.33993850775673,90.55828214552349,31.587783982993432,0.0,0.0,1.4236788525484325,4.705902587809252,0.0,0.0,9.08667755380196,0.5006938192123677,0.0,3.443216769218673,0.0,-0.4491471140899505,434749594569.0,245357714558.0,29031,1496937094431.0
068270,셀트리온,15.337435021336171,10.471916573710917,0.0,0.0,0.0,0.0,46.462540198609204,238.13149921902462,201.7635307410954,68.27684393865893,0.0,0.0,74.39563792703991,19.306783828143132,0.0,0.0,137.1800393792673,21.039899402038497,0.0,205.6069283235714,0.0,-0.16363181312669764,350746671970.0,263738514986.0,312243,72115945843467.0
